	score	comment  INPUT_URL = "https://review.rakuten.co.jp/item/1/351180_10001229/1.1/"  # 10917
783	4	紐も柔らかくて痛くないし日本製だし、たくさん入ってるしクーポンでお得に買えて嬉しいです
784	5	息子用に買いました。今まで史上 最高につけ心地がいいと喜んでいます！
785	4	クーポンで安く買えてよかったです。色もあわせやすい色で、仕事でも、使えそうです。
786	5	色もいろいろ選べて耳も痛くならなく快適です。クーポン利用でお安く購入できて大満足！
787	5	眼鏡をかけているのでフラップ型のマスクは重宝しています！仕事用にホワイト、お出かけ用にブラックを購入しました！
788	5	喋る仕事の為、このタイプのマスクが楽でコロナ禍になってからずっと使っています。色んな所のを買ってみていますが、こちらのは安いのにペラペラでないため安心感がありますし、耳も痛くなりづらくリピート購入しようと思っています。
789	5	お値段も手頃で着け心地も良く、大変満足です。
790	4	息苦しくなく快適です。追加で購入しようと思っています。
791	5	他の店みたいに小分けになってなくて51枚が全部まとめて真空パックな感じで入ってた！正直小分けの方がありがたいけど、でもなくなったらまたリピします！
792	4	色付きマスクを購入したけど耳ひもと色が異なっていたのが予定外でした。
793	4	バイカラーを購入しましたが、色も綺麗で着け心地よかったです。
794	5	柔らかく肌にもやさしい感じで、とても良いです。いろんなカラーが欲しくなりました。
